ticker,timestamp,close,daily_return,equity_curve
VNINDEX,2019-02-15 00:00,950.89,-0.0015225654703152625,1.0663190356041492
VNINDEX,2019-02-18 00:00,961.3,0.010947638528115755,1.0779927109615923
VNINDEX,2019-02-19 00:00,964.35,0.0031727868511390867,1.081412952060555
VNINDEX,2019-02-20 00:00,970.58,0.006460310053403973,1.0883992150266333
VNINDEX,2019-02-21 00:00,987.57,0.017504997012095957,1.107451640033642
VNINDEX,2019-02-22 00:00,988.91,0.0013568658424212288,1.108954303336137
VNINDEX,2019-02-25 00:00,994.43,0.005581903307682268,1.1151443790299975
VNINDEX,2019-02-26 00:00,987.06,-0.007411280834246803,1.1068797308662746
VNINDEX,2019-02-27 00:00,990.27,0.003252081940307683,1.1104793944491174
VNINDEX,2019-02-28 00:00,965.47,-0.02504367495733484,1.0826689094477155
VNINDEX,2019-03-01 00:00,979.63,0.014666431893274767,1.0985477992710966
VNINDEX,2019-03-04 00:00,993.99,0.014658595592213386,1.1146509671993277
VNINDEX,2019-03-05 00:00,992.45,-0.0015493113612812248,1.1129240257919826
VNINDEX,2019-03-06 00:00,994.49,0.0020555191697313457,1.1152116624614525
VNINDEX,2019-03-07 00:00,994.03,-0.0004625486430230863,1.1146958228202974
VNINDEX,2019-03-08 00:00,985.25,-0.008832731406496763,1.1048500140173818
VNINDEX,2019-03-11 00:00,984.6,-0.0006597310327327577,1.1041211101766193
VNINDEX,2019-03-12 00:00,1001.32,0.0169815153361772,1.1228707597420806
VNINDEX,2019-03-13 00:00,1005.41,0.004084608317021399,1.1274572469862632
VNINDEX,2019-03-14 00:00,1009.56,0.004127669309038184,1.1321110176619011
VNINDEX,2019-03-15 00:00,1004.12,-0.005388486073140686,1.126010653209981
VNINDEX,2019-03-18 00:00,1011.86,0.007708242042783642,1.1346902158676764
VNINDEX,2019-03-19 00:00,1006.59,-0.005208230387602986,1.1287804878048786
VNINDEX,2019-03-20 00:00,1002.3,-0.0042619139868268485,1.1239697224558458
VNINDEX,2019-03-21 00:00,981.78,-0.020472912301706114,1.1009587888982344
VNINDEX,2019-03-22 00:00,988.71,0.007058607834749209,1.1087300252312875
VNINDEX,2019-03-25 00:00,970.07,-0.018852848661387034,1.0878273058592662
VNINDEX,2019-03-26 00:00,969.79,-0.00028863896419850654,1.0875133165124762
VNINDEX,2019-03-27 00:00,975.91,0.0063106445725362725,1.0943762265208865
VNINDEX,2019-03-28 00:00,982.98,0.00724452049881652,1.1023044575273346
VNINDEX,2019-03-29 00:00,980.76,-0.002258438625404424,1.0998149705634994
VNINDEX,2019-04-01 00:00,988.53,0.007922427505200114,1.1085281749369225
VNINDEX,2019-04-02 00:00,985.81,-0.002751560397762365,1.1054779927109621
VNINDEX,2019-04-03 00:00,984.46,-0.0013694322435356954,1.1039641155032247
VNINDEX,2019-04-04 00:00,986.91,0.002488673993864543,1.1067115222876374
VNINDEX,2019-04-05 00:00,989.26,0.002381169508871128,1.109346790019625
VNINDEX,2019-04-08 00:00,997.56,0.008390109779026655,1.1186543313709005
VNINDEX,2019-04-09 00:00,988.48,-0.009102209390913774,1.10847210541071
VNINDEX,2019-04-10 00:00,981.91,-0.006646568468760217,1.101104569666387
VNINDEX,2019-04-11 00:00,985.95,0.004114430039413142,1.1056349873843574
VNINDEX,2019-04-12 00:00,982.9,-0.0030934631573610316,1.1022147462853946
VNINDEX,2019-04-16 00:00,977.17,-0.005829687658968408,1.0957891785814418
VNINDEX,2019-04-17 00:00,972.1,-0.005188452367551166,1.090103728623494
VNINDEX,2019-04-18 00:00,962.3,-0.010081267359325241,1.0791141014858432
VNINDEX,2019-04-19 00:00,966.21,0.004063181959887752,1.083498738435661
VNINDEX,2019-04-22 00:00,965.86,-0.0003622400927334457,1.0831062517521735
VNINDEX,2019-04-23 00:00,968.0,0.0022156420185119874,1.0855060274740687
VNINDEX,2019-04-24 00:00,976.92,0.009214876033057706,1.095508830950379
VNINDEX,2019-04-25 00:00,974.13,-0.0028559145068173253,1.0923801513877214
VNINDEX,2019-04-26 00:00,979.64,0.005656329237370805,1.0985590131763392
VNINDEX,2019-05-02 00:00,978.5,-0.001163692785104753,1.0972806279786942
VNINDEX,2019-05-03 00:00,974.14,-0.004455799693408258,1.092391365292964
VNINDEX,2019-05-06 00:00,957.97,-0.016599256780339577,1.0742584805158404
VNINDEX,2019-05-07 00:00,957.56,-0.00042798835036594873,1.0737987104008977
VNINDEX,2019-05-08 00:00,951.22,-0.006620995029032017,1.0666890944771523
VNINDEX,2019-05-09 00:00,947.01,-0.004425895166207616,1.0619680403700595
VNINDEX,2019-05-10 00:00,952.55,0.005849991024381884,1.0681805438744048
VNINDEX,2019-05-13 00:00,958.54,0.006288383811873466,1.0748976731146627
VNINDEX,2019-05-14 00:00,965.34,0.0070941223110148055,1.0825231286795634
VNINDEX,2019-05-15 00:00,975.64,0.010669815816189088,1.094073451079339
VNINDEX,2019-05-16 00:00,975.69,5.1248411299331664e-05,1.0941295206055517
VNINDEX,2019-05-17 00:00,976.48,0.0008096834035400402,1.0950154191197092
VNINDEX,2019-05-20 00:00,987.13,0.01090652138292647,1.1069582282029726
VNINDEX,2019-05-21 00:00,986.29,-0.0008509517490098428,1.1060162601626025
VNINDEX,2019-05-22 00:00,983.78,-0.002544890448042625,1.1032015699467348
VNINDEX,2019-05-23 00:00,982.71,-0.0010876415458740407,1.1020016820857872
VNINDEX,2019-05-24 00:00,970.03,-0.012903094503973755,1.0877824502382962
VNINDEX,2019-05-27 00:00,975.14,0.005267878313041985,1.0935127558172142
VNINDEX,2019-05-28 00:00,972.0,-0.0032200504542937436,1.089991589571069
VNINDEX,2019-05-29 00:00,971.54,-0.0004732510288065761,1.089475749929914
VNINDEX,2019-05-30 00:00,969.34,-0.0022644461370606717,1.087008690776564
VNINDEX,2019-05-31 00:00,959.88,-0.009759217611983395,1.0764003364171584
VNINDEX,2019-06-03 00:00,946.47,-0.01397049631203895,1.0613624894869649
VNINDEX,2019-06-04 00:00,951.16,0.004955254788846952,1.0666218110456978
VNINDEX,2019-06-05 00:00,951.41,0.00026283695697881804,1.0669021586767602
VNINDEX,2019-06-06 00:00,948.21,-0.0033634290158816027,1.06331370899916
VNINDEX,2019-06-07 00:00,958.28,0.010620010335263164,1.074606111578358
VNINDEX,2019-06-10 00:00,962.9,0.004821137872020653,1.0797869358003933
VNINDEX,2019-06-11 00:00,962.07,-0.0008619794371169665,1.0788561816652658
VNINDEX,2019-06-12 00:00,954.17,-0.00821146070452261,1.06999719652369
VNINDEX,2019-06-13 00:00,950.08,-0.004286447907605462,1.0654107092795073
VNINDEX,2019-06-14 00:00,953.61,0.0037154765914448884,1.06936921783011
VNINDEX,2019-06-17 00:00,946.95,-0.006983987164564054,1.0619007569386045
VNINDEX,2019-06-18 00:00,944.01,-0.0031047045778552773,1.0586038687973092
VNINDEX,2019-06-19 00:00,949.69,0.0060168854143494155,1.0649733669750496
VNINDEX,2019-06-20 00:00,959.18,0.009992734471248488,1.0756153630501828
VNINDEX,2019-06-21 00:00,959.2,2.085114368544083e-05,1.075637790860668
VNINDEX,2019-06-24 00:00,962.85,0.00380525437864887,1.0797308662741807
VNINDEX,2019-06-25 00:00,960.13,-0.0028249467726021438,1.0766806840482206
VNINDEX,2019-06-26 00:00,959.13,-0.0010415256267380935,1.0755592935239704
VNINDEX,2019-06-27 00:00,943.11,-0.016702636764567846,1.0575946173254842
VNINDEX,2019-06-28 00:00,949.94,0.007241997221957286,1.0652537146061123
VNINDEX,2019-07-01 00:00,965.61,0.016495778680758688,1.0828259041211108
VNINDEX,2019-07-02 00:00,961.98,-0.003759281697579775,1.0787552565180831
VNINDEX,2019-07-03 00:00,960.39,-0.0016528410154057482,1.0769722455845254
VNINDEX,2019-07-04 00:00,973.04,0.013171732317079465,1.0911578357162888
VNINDEX,2019-07-05 00:00,975.34,0.002363726054427362,1.093737033922064
VNINDEX,2019-07-08 00:00,966.35,-0.009217298583058198,1.083655733109056
VNINDEX,2019-07-09 00:00,969.05,0.0027940187302737396,1.0866834875245313
VNINDEX,2019-07-10 00:00,973.65,0.004746917083741753,1.0918418839360815
VNINDEX,2019-07-11 00:00,978.63,0.005114774302880987,1.097426408746847
VNINDEX,2019-07-12 00:00,975.4,-0.003300532376894205,1.0938043173535192
VNINDEX,2019-07-15 00:00,972.53,-0.0029423826122616514,1.0905859265489215
VNINDEX,2019-07-16 00:00,982.11,0.009850595868508005,1.1013288477712373
VNINDEX,2019-07-17 00:00,982.57,0.00046837930578047526,1.1018446874123924
VNINDEX,2019-07-18 00:00,976.05,-0.006635659545884853,1.0945332211942818
VNINDEX,2019-07-19 00:00,982.34,0.006444341990676783,1.1015867675918147
VNINDEX,2019-07-22 00:00,982.04,-0.00030539324470146845,1.1012503504345397
VNINDEX,2019-07-23 00:00,989.46,0.007555700378803376,1.1095710681244753
VNINDEX,2019-07-24 00:00,988.41,-0.0010611848887273068,1.1083936080740124
VNINDEX,2019-07-25 00:00,994.95,0.006616687407047683,1.1157275021026078
VNINDEX,2019-07-26 00:00,993.35,-0.0016081210111060784,1.1139332772638078
VNINDEX,2019-07-29 00:00,997.94,0.004620727840136896,1.1190804597701156
VNINDEX,2019-07-30 00:00,986.02,-0.011944605888129622,1.1057134847210546
VNINDEX,2019-07-31 00:00,991.66,0.005719965112269465,1.1120381272778248
VNINDEX,2019-08-01 00:00,997.39,0.005778190105479641,1.1184636949817777
VNINDEX,2019-08-02 00:00,991.1,-0.006306459860235147,1.1114101485842447
VNINDEX,2019-08-05 00:00,973.15,-0.01811118958732727,1.091281188673956
VNINDEX,2019-08-06 00:00,964.61,-0.008775625545907606,1.0817045135968604
VNINDEX,2019-08-07 00:00,965.93,0.0013684286913882016,1.0831847490888704
VNINDEX,2019-08-08 00:00,975.24,0.009638379592724178,1.0936248948696385
VNINDEX,2019-08-09 00:00,974.34,-0.0009228497600590746,1.0926156433978134
VNINDEX,2019-08-12 00:00,975.31,0.0009955457027319703,1.0937033922063357
VNINDEX,2019-08-13 00:00,966.83,-0.008694671437799117,1.0841940005606954
VNINDEX,2019-08-14 00:00,968.91,0.0021513606321690304,1.0865264928511356
VNINDEX,2019-08-15 00:00,979.38,0.010805957209647943,1.0982674516400337
VNINDEX,2019-08-16 00:00,980.0,0.0006330535645000523,1.0989627137650688
VNINDEX,2019-08-19 00:00,981.03,0.0010510204081632946,1.1001177460050464
VNINDEX,2019-08-20 00:00,984.67,0.0037103860228535623,1.1041996075133167
VNINDEX,2019-08-21 00:00,994.38,0.009861171763128729,1.115088309503785
VNINDEX,2019-08-22 00:00,997.26,0.002896277077173659,1.118317914213625
VNINDEX,2019-08-23 00:00,992.45,-0.004823215610773479,1.1129240257919821
VNINDEX,2019-08-26 00:00,982.88,-0.009642803163887437,1.102192318474909
VNINDEX,2019-08-27 00:00,976.79,-0.006196076835422448,1.095363050182226
VNINDEX,2019-08-28 00:00,977.26,0.0004811679071243802,1.0958901037286235
VNINDEX,2019-08-29 00:00,978.59,0.001360947956531522,1.0973815531258762
VNINDEX,2019-08-30 00:00,984.06,0.005589674940475575,1.103515559293524
VNINDEX,2019-09-03 00:00,979.36,-0.004776131536694872,1.0982450238295487
VNINDEX,2019-09-04 00:00,977.63,-0.0017664597288025163,1.096305018222596
VNINDEX,2019-09-05 00:00,976.79,-0.0008592207685934605,1.0953630501822258
VNINDEX,2019-09-06 00:00,974.08,-0.0027743936772488542,1.0923240818615083
VNINDEX,2019-09-09 00:00,974.12,4.106438896189779e-05,1.0923689374824783
VNINDEX,2019-09-10 00:00,970.26,-0.0039625508150946676,1.088040370058873
VNINDEX,2019-09-11 00:00,969.31,-0.0009791189990312477,1.0869750490608354
VNINDEX,2019-09-12 00:00,976.07,0.006974033075074049,1.0945556490047659
VNINDEX,2019-09-13 00:00,987.22,0.011423361029434309,1.1070591533501541
VNINDEX,2019-09-16 00:00,989.86,0.0026741759688821976,1.1100196243341742
VNINDEX,2019-09-17 00:00,996.74,0.0069504778453519656,1.1177347911410147
VNINDEX,2019-09-18 00:00,995.15,-0.0015952003531513048,1.115951780207457
VNINDEX,2019-09-19 00:00,997.1,0.0019595035924233617,1.1181384917297448
VNINDEX,2019-09-20 00:00,990.36,-0.006759602848259938,1.1105803195962993
VNINDEX,2019-09-23 00:00,987.54,-0.002847449412334946,1.107417998317914
VNINDEX,2019-09-24 00:00,988.13,0.0005974441541609643,1.1080796187272217
VNINDEX,2019-09-25 00:00,987.3,-0.0008399704492324522,1.1071488645920942
VNINDEX,2019-09-26 00:00,990.75,0.003494378608325688,1.1110176619007568
VNINDEX,2019-09-27 00:00,997.84,0.00715619480191787,1.11896832071769
VNINDEX,2019-09-30 00:00,996.56,-0.0012827707848954706,1.1175329408466497
VNINDEX,2019-10-01 00:00,999.59,0.003040459179577848,1.1209307541351274
VNINDEX,2019-10-02 00:00,991.19,-0.00840344541261917,1.1115110737314269
VNINDEX,2019-10-03 00:00,992.45,0.0012711992655292104,1.112924025791982
VNINDEX,2019-10-04 00:00,987.59,-0.004896972139654454,1.1074740678441266
VNINDEX,2019-10-07 00:00,983.09,-0.004556546745106749,1.1024278104850014
VNINDEX,2019-10-08 00:00,988.22,0.0052182404459408804,1.1081805438744043
VNINDEX,2019-10-09 00:00,987.83,-0.00039464896480534417,1.1077432015699469
VNINDEX,2019-10-10 00:00,987.38,-0.0004555439701163788,1.1072385758340342
VNINDEX,2019-10-11 00:00,991.84,0.0045170045980271745,1.1122399775721896
VNINDEX,2019-10-14 00:00,993.57,0.0017442329407968415,1.1141799831791421
VNINDEX,2019-10-15 00:00,993.05,-0.0005233652384835086,1.113596860106532
VNINDEX,2019-10-16 00:00,994.46,0.0014198680831780663,1.1151780207457247
VNINDEX,2019-10-17 00:00,989.82,-0.004665848802365091,1.1099747687132044
VNINDEX,2019-10-18 00:00,989.2,-0.0006263765129013166,1.1092795065881693
VNINDEX,2019-10-21 00:00,983.56,-0.005701577031945071,1.1029548640313989
VNINDEX,2019-10-22 00:00,987.19,0.003690674691935625,1.1070255116344268
VNINDEX,2019-10-23 00:00,987.79,0.0006077857352686511,1.1076983459489766
VNINDEX,2019-10-24 00:00,993.6,0.005881816985391586,1.1142136248948695
VNINDEX,2019-10-25 00:00,996.57,0.002989130434782661,1.1175441547518923
VNINDEX,2019-10-28 00:00,996.48,-9.030976248536327e-05,1.1174432296047097
VNINDEX,2019-10-29 00:00,995.87,-0.0006121547848426667,1.1167591813849171
VNINDEX,2019-10-30 00:00,1000.89,0.00504081858073846,1.1223885618166525
VNINDEX,2019-10-31 00:00,998.82,-0.002068159338188935,1.120067283431455
VNINDEX,2019-11-01 00:00,1015.59,0.016789811978134228,1.1388730025231286
VNINDEX,2019-11-04 00:00,1022.43,0.006735001329276402,1.1465433137089989
VNINDEX,2019-11-05 00:00,1024.34,0.0018680985495338476,1.1486851696103164
VNINDEX,2019-11-06 00:00,1024.91,0.0005564558642638939,1.1493243622091391
VNINDEX,2019-11-07 00:00,1024.03,-0.000858611975685819,1.148337538547799
VNINDEX,2019-11-08 00:00,1022.49,-0.0015038621915373085,1.1466105971404539
VNINDEX,2019-11-11 00:00,1016.75,-0.005613746833709854,1.1401738155312584
VNINDEX,2019-11-12 00:00,1018.33,0.001553970985984865,1.1419456125595737
VNINDEX,2019-11-13 00:00,1012.77,-0.005459919672404889,1.1357106812447433
VNINDEX,2019-11-14 00:00,1012.3,-0.0004640737778568438,1.1351836276983456
VNINDEX,2019-11-15 00:00,1010.03,-0.002242418255457901,1.132638071208298
VNINDEX,2019-11-18 00:00,1002.91,-0.007049295565478286,1.1246537706756374
VNINDEX,2019-11-19 00:00,1008.35,0.005424215532799703,1.130754135127558
VNINDEX,2019-11-20 00:00,1000.56,-0.0077254921406259,1.1220185029436498
VNINDEX,2019-11-21 00:00,987.89,-0.01266290877108811,1.1078104850014014
VNINDEX,2019-11-22 00:00,977.78,-0.010233932927755096,1.0964732268012332
VNINDEX,2019-11-25 00:00,976.35,-0.001462496676143843,1.0948696383515557
VNINDEX,2019-11-26 00:00,976.79,0.00045065806319444235,1.0953630501822256
VNINDEX,2019-11-27 00:00,978.17,0.0014127908762373576,1.0969105691056906
VNINDEX,2019-11-28 00:00,970.39,-0.007953627692527832,1.0881861508270252
VNINDEX,2019-11-29 00:00,970.75,0.00037098486175657364,1.0885898514157553
VNINDEX,2019-12-02 00:00,959.31,-0.011784702549575088,1.0757611438183345
VNINDEX,2019-12-03 00:00,953.43,-0.006129405510210462,1.069167367535744
VNINDEX,2019-12-04 00:00,965.9,0.013079093378643547,1.0831511073731426
VNINDEX,2019-12-05 00:00,963.27,-0.002722849156227336,1.0802018502943649
VNINDEX,2019-12-06 00:00,963.56,0.00030105785501466364,1.0805270535463973
VNINDEX,2019-12-09 00:00,966.06,0.0025945452281124215,1.0833305298570226
VNINDEX,2019-12-10 00:00,960.3,-0.005962362586174774,1.0768713204373421
VNINDEX,2019-12-11 00:00,961.78,0.0015411850463395993,1.0785309784132322
VNINDEX,2019-12-12 00:00,968.17,0.006643931044521656,1.0856966638631902
VNINDEX,2019-12-13 00:00,966.18,-0.0020554241507173554,1.0834650967199326
VNINDEX,2019-12-16 00:00,961.47,-0.004874868037011648,1.078183347350715
VNINDEX,2019-12-17 00:00,954.03,-0.007738150956348111,1.0698402018502944
VNINDEX,2019-12-18 00:00,951.13,-0.003039736695910955,1.0665881693299692
VNINDEX,2019-12-19 00:00,952.26,0.001188060517489653,1.0678553406223719
VNINDEX,2019-12-20 00:00,956.41,0.004358053472790946,1.0725091112980096
VNINDEX,2019-12-23 00:00,959.43,0.003157641597222982,1.0758957106812448
VNINDEX,2019-12-24 00:00,958.88,-0.0005732570380329038,1.0752789458929073
VNINDEX,2019-12-25 00:00,960.92,0.002127482062406205,1.0775665825623775
VNINDEX,2019-12-26 00:00,958.59,-0.002424759605378135,1.0749537426408748
VNINDEX,2019-12-27 00:00,963.51,0.0051325384157980825,1.0804709840201852
VNINDEX,2019-12-30 00:00,965.03,0.0015775653599858774,1.0821754976170452
VNINDEX,2019-12-31 00:00,960.99,-0.004186398350310316,1.077645079899075
VNINDEX,2020-01-02 00:00,966.67,0.0059105713899207935,1.0840145780768156
VNINDEX,2020-01-03 00:00,965.14,-0.0015827531629201141,1.0822988505747129
VNINDEX,2020-01-06 00:00,955.79,-0.009687713699566891,1.0718138491729747
VNINDEX,2020-01-07 00:00,958.88,0.00323292773517192,1.0752789458929075
VNINDEX,2020-01-08 00:00,948.98,-0.010324545302853316,1.0641771797028319
VNINDEX,2020-01-09 00:00,960.15,0.011770532571813819,1.076703111858705
VNINDEX,2020-01-10 00:00,968.54,0.00873821798677299,1.086111578357163
VNINDEX,2020-01-13 00:00,965.84,-0.0027877010758460274,1.083083823941688
VNINDEX,2020-01-14 00:00,967.0,0.0012010270852313987,1.084384636949818
VNINDEX,2020-01-15 00:00,967.56,0.0005791106514994038,1.085012615643398
VNINDEX,2020-01-16 00:00,974.31,0.006976311546570857,1.092582001682086
VNINDEX,2020-01-17 00:00,978.96,0.004772608307417547,1.0977964676198488
VNINDEX,2020-01-20 00:00,978.63,-0.0003370924246138829,1.0974264087468464
VNINDEX,2020-01-21 00:00,986.37,0.00790901566475588,1.106105971404542
VNINDEX,2020-01-22 00:00,991.46,0.005160335371108271,1.111813849172975
VNINDEX,2020-01-30 00:00,959.58,-0.03215460028644623,1.0760639192598827
VNINDEX,2020-01-31 00:00,936.62,-0.02392713478813646,1.050316792823101
VNINDEX,2020-02-03 00:00,928.14,-0.009053831863509276,1.0408074011774604
VNINDEX,2020-02-04 00:00,929.09,0.0010235524813066998,1.041872722175498
VNINDEX,2020-02-05 00:00,925.91,-0.00342270393610955,1.0383067003083828
VNINDEX,2020-02-06 00:00,938.54,0.013640634618915515,1.0524698626296614
VNINDEX,2020-02-07 00:00,940.75,0.002354721162656892,1.054948135688254
VNINDEX,2020-02-10 00:00,930.73,-0.010651076268934356,1.0437118026352683
VNINDEX,2020-02-11 00:00,934.67,0.004233236276900865,1.0481300813008134
VNINDEX,2020-02-12 00:00,937.68,0.003220387944408154,1.0515054667788062
VNINDEX,2020-02-13 00:00,938.24,0.0005972186673492974,1.0521334454723863
VNINDEX,2020-02-14 00:00,937.45,-0.0008420020463846267,1.0512475469582288
VNINDEX,2020-02-17 00:00,934.77,-0.002858819137020685,1.0482422203532384
VNINDEX,2020-02-18 00:00,927.93,-0.007317308000898692,1.040571909167368
VNINDEX,2020-02-19 00:00,928.76,0.0008944640220707178,1.0415026633024955
VNINDEX,2020-02-20 00:00,938.13,0.010088720444463517,1.0520100925147187
VNINDEX,2020-02-21 00:00,933.09,-0.005372389754085161,1.0463582842724983
VNINDEX,2020-02-24 00:00,903.34,-0.03188331243502773,1.0129969161760588
VNINDEX,2020-02-25 00:00,909.67,0.00700732835920026,1.0200953181945618
VNINDEX,2020-02-26 00:00,895.97,-0.01506040652104601,1.0047322680123358
VNINDEX,2020-02-27 00:00,898.44,0.002756788731765658,1.0075021026072335
VNINDEX,2020-02-28 00:00,882.19,-0.01808690619295672,0.9892795065881698
VNINDEX,2020-03-02 00:00,884.43,0.0025391355603667787,0.9917914213624899
VNINDEX,2020-03-03 00:00,890.61,0.0069875513042299,0.9987216148023553
VNINDEX,2020-03-04 00:00,889.37,-0.0013923041510874867,0.9973310905522852
VNINDEX,2020-03-05 00:00,893.31,0.004430102207180209,1.0017493692178303
VNINDEX,2020-03-06 00:00,891.44,-0.0020933382588349536,0.9996523689374829
VNINDEX,2020-03-09 00:00,835.49,-0.06276361841514855,0.9369105691056914
VNINDEX,2020-03-10 00:00,837.5,0.002405773857257376,0.9391645640594339
VNINDEX,2020-03-11 00:00,811.35,-0.031223880597014864,0.9098402018502947
VNINDEX,2020-03-12 00:00,769.25,-0.05188882726320332,0.8626296607793666
VNINDEX,2020-03-13 00:00,761.78,-0.009710757231069289,0.8542528735632186
VNINDEX,2020-03-16 00:00,747.86,-0.018272992202473137,0.8386431174656576
VNINDEX,2020-03-17 00:00,745.78,-0.002781269221512117,0.8363106251752174
VNINDEX,2020-03-18 00:00,747.66,0.002520850653007667,0.8384188393608075
VNINDEX,2020-03-19 00:00,725.94,-0.029050637990530315,0.8140622371740961
VNINDEX,2020-03-20 00:00,709.73,-0.022329669118659967,0.7958844967760025
VNINDEX,2020-03-23 00:00,666.59,-0.060783678300198596,0.7475077095598545
VNINDEX,2020-03-24 00:00,659.21,-0.011071273196417541,0.739231847490889
VNINDEX,2020-03-25 00:00,690.25,0.04708666434065001,0.774039809363611
VNINDEX,2020-03-26 00:00,694.21,0.005737051792828796,0.7784805158396414
VNINDEX,2020-03-27 00:00,696.06,0.0026648996701283956,0.7805550883095038
VNINDEX,2020-03-30 00:00,662.26,-0.04855903226733327,0.7426520885898514
VNINDEX,2020-03-31 00:00,662.53,0.00040769486304470526,0.742954864031399
VNINDEX,2020-04-01 00:00,680.23,0.02671577136129688,0.7628034763106253
VNINDEX,2020-04-03 00:00,701.8,0.031709862840509695,0.7869918699186992
VNINDEX,2020-04-06 00:00,736.75,0.04980051296665722,0.8261844687412392
VNINDEX,2020-04-07 00:00,746.69,0.013491686460807673,0.8373310905522849
VNINDEX,2020-04-08 00:00,748.02,0.0017811943376768724,0.8388225399495375
VNINDEX,2020-04-09 00:00,760.33,0.016456779230501928,0.8526268573030559
VNINDEX,2020-04-10 00:00,757.94,-0.0031433719569133878,0.8499467339500982
VNINDEX,2020-04-13 00:00,765.79,0.010357020344618162,0.8587496495654612
VNINDEX,2020-04-14 00:00,767.41,0.0021154624635997266,0.8605663022147463
VNINDEX,2020-04-15 00:00,777.22,0.012783257971618944,0.8715671432576396
VNINDEX,2020-04-16 00:00,780.7,0.004477496719075713,0.8754695822820299
VNINDEX,2020-04-17 00:00,789.6,0.011400025618035103,0.8854499579478555
VNINDEX,2020-04-20 00:00,794.97,0.006800911854103253,0.8914718250630783
VNINDEX,2020-04-21 00:00,766.84,-0.03538498308112259,0.8599271096159238
VNINDEX,2020-04-22 00:00,768.92,0.0027124302331644756,0.8622596019063637
VNINDEX,2020-04-23 00:00,773.91,0.006489621807210133,0.8678553406223716
VNINDEX,2020-04-24 00:00,776.66,0.003553384760501821,0.8709391645640592
VNINDEX,2020-04-27 00:00,770.77,-0.007583756083743176,0.8643341743762263
VNINDEX,2020-04-28 00:00,767.21,-0.004618757865511025,0.8603420241098961
VNINDEX,2020-04-29 00:00,769.11,0.0024765057806859225,0.8624726661059713
VNINDEX,2020-05-04 00:00,762.47,-0.008633355436803547,0.8550266330249509
VNINDEX,2020-05-05 00:00,764.16,0.0022164806484188393,0.8569217830109334
VNINDEX,2020-05-06 00:00,782.59,0.02411798576214408,0.8775890103728622
VNINDEX,2020-05-07 00:00,796.54,0.01782542582961688,0.8932324081861506
VNINDEX,2020-05-08 00:00,813.73,0.02158083712054637,0.9125091112980093
VNINDEX,2020-05-11 00:00,828.33,0.0179420692367247,0.9288814129520603
VNINDEX,2020-05-12 00:00,835.32,0.00843866574915797,0.9367199327165683
VNINDEX,2020-05-13 00:00,834.21,-0.0013288320643586315,0.9354751892346507
VNINDEX,2020-05-14 00:00,832.4,-0.002169717457235043,0.933445472385758
VNINDEX,2020-05-15 00:00,827.03,-0.0064512253724171575,0.9274236052705351
VNINDEX,2020-05-18 00:00,837.01,0.012067276882337996,0.9386150827025508
VNINDEX,2020-05-19 00:00,845.92,0.010645034109508789,0.9486066722736188
VNINDEX,2020-05-20 00:00,852.91,0.008263192736901903,0.9564451920381268
VNINDEX,2020-05-21 00:00,862.73,0.01151352428743957,0.9674572469862626
