organizationId,ticker,year,quarter,ratios
3448,NLG,2020,1,"{'SolvencyRatio': {'DebtToEquityRatio': 0.14152098}, 'ProfitabilityRatio': {'EBITMargin': 0.19513993, 'ROA': 0.087423, 'ROE': 0.191821, 'ROIC': 0.11021326}, 'ValuationRatios': {'BasicEPS': 425.18553737, 'PriceToBook': 1.2183059, 'PriceToEarning': 6.84063258}, 'Growth': {'NetRevenueGrowthYoY': 0.25257722, 'GrossProfitGrowthYoY': 0.6410122}}"
3448,NLG,2020,2,"{'SolvencyRatio': {'DebtToEquityRatio': 0.25394845}, 'ProfitabilityRatio': {'EBITMargin': 0.16494912, 'ROA': 0.07964, 'ROE': 0.175489, 'ROIC': 0.08757795}, 'ValuationRatios': {'BasicEPS': 263.24810271, 'PriceToBook': 1.47165993, 'PriceToEarning': 8.46748026}, 'Growth': {'NetRevenueGrowthYoY': -0.59882429, 'GrossProfitGrowthYoY': -0.44502425}}"
3448,NLG,2020,3,"{'SolvencyRatio': {'DebtToEquityRatio': 0.25576467}, 'ProfitabilityRatio': {'EBITMargin': 0.05587732, 'ROA': 0.066679, 'ROE': 0.148464, 'ROIC': 0.06513643}, 'ValuationRatios': {'BasicEPS': 112.67574249, 'PriceToBook': 1.76973432, 'PriceToEarning': 11.85777079}, 'Growth': {'NetRevenueGrowthYoY': 0.64353447, 'GrossProfitGrowthYoY': -0.4783842}}"
3448,NLG,2020,4,"{'SolvencyRatio': {'DebtToEquityRatio': 0.36560145}, 'ProfitabilityRatio': {'EBITMargin': 0.08645336, 'ROA': 0.068021, 'ROE': 0.156667, 'ROIC': 0.02983388}, 'ValuationRatios': {'BasicEPS': 2197.26665123, 'PriceToBook': 1.76671803, 'PriceToEarning': 11.85686488}, 'Growth': {'NetRevenueGrowthYoY': -0.24795427, 'GrossProfitGrowthYoY': -0.48017068}}"
3515,NT2,2020,1,"{'SolvencyRatio': {'DebtToEquityRatio': 0.42951557}, 'ProfitabilityRatio': {'EBITMargin': 0.13243541, 'ROA': 0.096714, 'ROE': 0.182098, 'ROIC': 0.14970029}, 'ValuationRatios': {'BasicEPS': 622.36800347, 'PriceToBook': 1.5376195, 'PriceToEarning': 8.71189559}, 'Growth': {'NetRevenueGrowthYoY': -0.08762328, 'GrossProfitGrowthYoY': 0.30415183}}"
3515,NT2,2020,2,"{'SolvencyRatio': {'DebtToEquityRatio': 0.28806596}, 'ProfitabilityRatio': {'EBITMargin': 0.14813507, 'ROA': 0.103457, 'ROE': 0.186423, 'ROIC': 0.15131193}, 'ValuationRatios': {'BasicEPS': 864.47146587, 'PriceToBook': 1.47999029, 'PriceToEarning': 8.37744814}, 'Growth': {'NetRevenueGrowthYoY': -0.11779857, 'GrossProfitGrowthYoY': -0.04787824}}"
3515,NT2,2020,3,"{'SolvencyRatio': {'DebtToEquityRatio': 0.32587017}, 'ProfitabilityRatio': {'EBITMargin': 0.0348772, 'ROA': 0.086019, 'ROE': 0.148354, 'ROIC': 0.13781824}, 'ValuationRatios': {'BasicEPS': -20.6322161, 'PriceToBook': 1.70150363, 'PriceToEarning': 11.00735482}, 'Growth': {'NetRevenueGrowthYoY': -0.33969601, 'GrossProfitGrowthYoY': -0.62127513}}"
3515,NT2,2020,4,"{'SolvencyRatio': {'DebtToEquityRatio': 0.18030347}, 'ProfitabilityRatio': {'EBITMargin': 0.1979976, 'ROA': 0.08967, 'ROE': 0.148435, 'ROIC': 0.14499761}, 'ValuationRatios': {'BasicEPS': 705.71418438, 'PriceToBook': 1.40336272, 'PriceToEarning': 9.64583692}, 'Growth': {'NetRevenueGrowthYoY': -0.29712207, 'GrossProfitGrowthYoY': -0.03496181}}"
3536,OCB,2020,1,
3536,OCB,2020,2,
3536,OCB,2020,3,
3536,OCB,2020,4,
3548,PAN,2020,1,"{'SolvencyRatio': {'DebtToEquityRatio': 0.73270603}, 'ProfitabilityRatio': {'EBITMargin': 0.01005083, 'ROA': 0.021776, 'ROE': 0.061969, 'ROIC': 0.04665239}, 'ValuationRatios': {'BasicEPS': 65.366348, 'PriceToBook': 0.96637621, 'PriceToEarning': 15.69809029}, 'Growth': {'NetRevenueGrowthYoY': -0.18778362, 'GrossProfitGrowthYoY': -0.24221156}}"
3548,PAN,2020,2,"{'SolvencyRatio': {'DebtToEquityRatio': 0.95067608}, 'ProfitabilityRatio': {'EBITMargin': 0.03651071, 'ROA': 0.018184, 'ROE': 0.05555, 'ROIC': 0.03976556}, 'ValuationRatios': {'BasicEPS': 167.60434151, 'PriceToBook': 1.06735659, 'PriceToEarning': 19.09806394}, 'Growth': {'NetRevenueGrowthYoY': 0.06085255, 'GrossProfitGrowthYoY': -0.17307752}}"
3548,PAN,2020,3,"{'SolvencyRatio': {'DebtToEquityRatio': 0.94820931}, 'ProfitabilityRatio': {'EBITMargin': 0.03197566, 'ROA': 0.014886, 'ROE': 0.049113, 'ROIC': 0.03708005}, 'ValuationRatios': {'BasicEPS': 217.40944043, 'PriceToBook': 1.3544516, 'PriceToEarning': 27.66729472}, 'Growth': {'NetRevenueGrowthYoY': 0.34732937, 'GrossProfitGrowthYoY': 0.16129315}}"
3548,PAN,2020,4,"{'SolvencyRatio': {'DebtToEquityRatio': 0.61908895}, 'ProfitabilityRatio': {'EBITMargin': 0.0665683, 'ROA': 0.01704, 'ROE': 0.05002, 'ROIC': 0.03775533}, 'ValuationRatios': {'BasicEPS': 410.13304934, 'PriceToBook': 1.40144652, 'PriceToEarning': 28.83994946}, 'Growth': {'NetRevenueGrowthYoY': 0.0251441, 'GrossProfitGrowthYoY': -0.04863006}}"
3554,PC1,2020,1,"{'SolvencyRatio': {'DebtToEquityRatio': 0.92665485}, 'ProfitabilityRatio': {'EBITMargin': 0.11165877, 'ROA': 0.04338, 'ROE': 0.105467, 'ROIC': 0.08142917}, 'ValuationRatios': {'BasicEPS': 572.34141852, 'PriceToBook': 0.77311852, 'PriceToEarning': 7.57049239}, 'Growth': {'NetRevenueGrowthYoY': 0.06529171, 'GrossProfitGrowthYoY': 0.08994854}}"
3554,PC1,2020,2,"{'SolvencyRatio': {'DebtToEquityRatio': 0.86874003}, 'ProfitabilityRatio': {'EBITMargin': 0.18680343, 'ROA': 0.039826, 'ROE': 0.098143, 'ROIC': 0.07608529}, 'ValuationRatios': {'BasicEPS': 768.46865488, 'PriceToBook': 0.92817539, 'PriceToEarning': 10.01576987}, 'Growth': {'NetRevenueGrowthYoY': -0.32538867, 'GrossProfitGrowthYoY': 0.0717012}}"
3554,PC1,2020,3,"{'SolvencyRatio': {'DebtToEquityRatio': 0.79492741}, 'ProfitabilityRatio': {'EBITMargin': 0.14723256, 'ROA': 0.046748, 'ROE': 0.117212, 'ROIC': 0.08917879}, 'ValuationRatios': {'BasicEPS': 999.68288536, 'PriceToBook': 1.12474561, 'PriceToEarning': 10.23180221}, 'Growth': {'NetRevenueGrowthYoY': 0.31221866, 'GrossProfitGrowthYoY': 0.8365316}}"
3554,PC1,2020,4,"{'SolvencyRatio': {'DebtToEquityRatio': 0.7890136}, 'ProfitabilityRatio': {'EBITMargin': 0.08221944, 'ROA': 0.053874, 'ROE': 0.138122, 'ROIC': 0.10393478}, 'ValuationRatios': {'BasicEPS': 691.93632657, 'PriceToBook': 1.22266252, 'PriceToEarning': 9.50709463}, 'Growth': {'NetRevenueGrowthYoY': 0.57652197, 'GrossProfitGrowthYoY': 0.85266789}}"
3491,PDR,2020,1,"{'SolvencyRatio': {'DebtToEquityRatio': 0.5209193}, 'ProfitabilityRatio': {'EBITMargin': 0.31440506, 'ROA': 0.068703, 'ROE': 0.221393, 'ROIC': 0.15507243}, 'ValuationRatios': {'BasicEPS': 482.4104191, 'PriceToBook': 2.24248466, 'PriceToEarning': 10.38137739}, 'Growth': {'NetRevenueGrowthYoY': -0.63079357, 'GrossProfitGrowthYoY': 0.09044125}}"
3491,PDR,2020,2,"{'SolvencyRatio': {'DebtToEquityRatio': 0.52247819}, 'ProfitabilityRatio': {'EBITMargin': 0.28644862, 'ROA': 0.067333, 'ROE': 0.222669, 'ROIC': 0.15352633}, 'ValuationRatios': {'BasicEPS': 326.56280807, 'PriceToBook': 3.48582625, 'PriceToEarning': 15.94875531}, 'Growth': {'NetRevenueGrowthYoY': 1.09747076, 'GrossProfitGrowthYoY': 0.32750154}}"
3491,PDR,2020,3,"{'SolvencyRatio': {'DebtToEquityRatio': 0.38528151}, 'ProfitabilityRatio': {'EBITMargin': 0.43314035, 'ROA': 0.083162, 'ROE': 0.277676, 'ROIC': 0.18878327}, 'ValuationRatios': {'BasicEPS': 1185.97988777, 'PriceToBook': 4.76976907, 'PriceToEarning': 18.4652168}, 'Growth': {'NetRevenueGrowthYoY': 2.32475806, 'GrossProfitGrowthYoY': 1.54094971}}"
3491,PDR,2020,4,"{'SolvencyRatio': {'DebtToEquityRatio': 0.36561946}, 'ProfitabilityRatio': {'EBITMargin': 0.45788917, 'ROA': 0.082513, 'ROE': 0.25966, 'ROIC': 0.19279728}, 'ValuationRatios': {'BasicEPS': 1265.91361923, 'PriceToBook': 6.78152067, 'PriceToEarning': 25.77667829}, 'Growth': {'NetRevenueGrowthYoY': 0.36282399, 'GrossProfitGrowthYoY': 0.06232559}}"
3480,PHR,2020,1,"{'SolvencyRatio': {'DebtToEquityRatio': 0.18802728}, 'ProfitabilityRatio': {'EBITMargin': 0.15901396, 'ROA': 0.102284, 'ROE': 0.209316, 'ROIC': 0.07119322}, 'ValuationRatios': {'BasicEPS': 1522.79827527, 'PriceToBook': 2.73906579, 'PriceToEarning': 12.80041405}, 'Growth': {'NetRevenueGrowthYoY': -0.2424416, 'GrossProfitGrowthYoY': -0.19433444}}"
3480,PHR,2020,2,"{'SolvencyRatio': {'DebtToEquityRatio': 0.19965522}, 'ProfitabilityRatio': {'EBITMargin': 0.25118285, 'ROA': 0.145605, 'ROE': 0.298781, 'ROIC': 0.0855481}, 'ValuationRatios': {'BasicEPS': 2433.41790109, 'PriceToBook': 2.53510849, 'PriceToEarning': 9.00333793}, 'Growth': {'NetRevenueGrowthYoY': -0.01310007, 'GrossProfitGrowthYoY': 2.8328579}}"
3480,PHR,2020,3,"{'SolvencyRatio': {'DebtToEquityRatio': 0.16802299}, 'ProfitabilityRatio': {'EBITMargin': 0.08582273, 'ROA': 0.096029, 'ROE': 0.19868, 'ROIC': 0.04991449}, 'ValuationRatios': {'BasicEPS': 1217.55936422, 'PriceToBook': 2.89596346, 'PriceToEarning': 16.19449053}, 'Growth': {'NetRevenueGrowthYoY': -0.33678759, 'GrossProfitGrowthYoY': -0.70090632}}"
3480,PHR,2020,4,"{'SolvencyRatio': {'DebtToEquityRatio': 0.19483421}, 'ProfitabilityRatio': {'EBITMargin': 0.18713738, 'ROA': 0.174595, 'ROE': 0.377687, 'ROIC': 0.07501281}, 'ValuationRatios': {'BasicEPS': 2799.84032545, 'PriceToBook': 2.22268368, 'PriceToEarning': 6.57509105}, 'Growth': {'NetRevenueGrowthYoY': 0.57427551, 'GrossProfitGrowthYoY': 0.87400917}}"
3629,PNJ,2020,1,"{'SolvencyRatio': {'DebtToEquityRatio': 0.48445066}, 'ProfitabilityRatio': {'EBITMargin': 0.11067579, 'ROA': 0.150307, 'ROE': 0.263377, 'ROIC': 0.19717066}, 'ValuationRatios': {'BasicEPS': 1812.13401963, 'PriceToBook': 2.68223691, 'PriceToEarning': 11.33626976}, 'Growth': {'NetRevenueGrowthYoY': 0.04544773, 'GrossProfitGrowthYoY': 0.00019312}}"
3629,PNJ,2020,2,"{'SolvencyRatio': {'DebtToEquityRatio': 0.56313982}, 'ProfitabilityRatio': {'EBITMargin': 0.03199324, 'ROA': 0.126027, 'ROE': 0.224735, 'ROIC': 0.16768509}, 'ValuationRatios': {'BasicEPS': 140.52990083, 'PriceToBook': 3.2084139, 'PriceToEarning': 14.53447056}, 'Growth': {'NetRevenueGrowthYoY': -0.07327446, 'GrossProfitGrowthYoY': -0.25519532}}"
3629,PNJ,2020,3,"{'SolvencyRatio': {'DebtToEquityRatio': 0.46102092}, 'ProfitabilityRatio': {'EBITMargin': 0.07712271, 'ROA': 0.123551, 'ROE': 0.214321, 'ROIC': 0.16493901}, 'ValuationRatios': {'BasicEPS': 896.9890381, 'PriceToBook': 3.73407667, 'PriceToEarning': 17.63062411}, 'Growth': {'NetRevenueGrowthYoY': -0.00296002, 'GrossProfitGrowthYoY': -0.02486532}}"
3629,PNJ,2020,4,"{'SolvencyRatio': {'DebtToEquityRatio': 0.35088202}, 'ProfitabilityRatio': {'EBITMargin': 0.09661345, 'ROA': 0.125167, 'ROE': 0.217801, 'ROIC': 0.17422324}, 'ValuationRatios': {'BasicEPS': 1877.32147088, 'PriceToBook': 4.09461449, 'PriceToEarning': 20.09389687}, 'Growth': {'NetRevenueGrowthYoY': 0.09802216, 'GrossProfitGrowthYoY': 0.15139365}}"
3641,PPC,2020,1,"{'ProfitabilityRatio': {'EBITMargin': 0.06695023, 'ROA': 0.16309226, 'ROE': 0.19485845, 'ROIC': 0.14349905}, 'ValuationRatios': {'BasicEPS': 414.37233262, 'PriceToBook': 1.29873433, 'PriceToEarning': 6.79856556}, 'Growth': {'NetRevenueGrowthYoY': 0.30653886, 'GrossProfitGrowthYoY': -0.4903893}}"
3641,PPC,2020,2,"{'ProfitabilityRatio': {'EBITMargin': 0.0645511, 'ROA': 0.156286, 'ROE': 0.182725, 'ROIC': 0.13306319}, 'ValuationRatios': {'BasicEPS': 857.73184378, 'PriceToBook': 1.24639301, 'PriceToEarning': 6.84256601}, 'Growth': {'NetRevenueGrowthYoY': 0.01148661, 'GrossProfitGrowthYoY': -0.37677833}}"
3641,PPC,2020,3,"{'ProfitabilityRatio': {'EBITMargin': 0.06304098, 'ROA': 0.1436, 'ROE': 0.164938, 'ROIC': 0.12607273}, 'ValuationRatios': {'BasicEPS': 276.85770719, 'PriceToBook': 1.33974206, 'PriceToEarning': 8.18815488}, 'Growth': {'NetRevenueGrowthYoY': -0.2047669, 'GrossProfitGrowthYoY': -0.32159394}}"
3641,PPC,2020,4,"{'ProfitabilityRatio': {'EBITMargin': 0.28315785, 'ROA': 0.139555, 'ROE': 0.162431, 'ROIC': 0.12856072}, 'ValuationRatios': {'BasicEPS': 1539.75311693, 'PriceToBook': 1.36969248, 'PriceToEarning': 8.78405024}, 'Growth': {'NetRevenueGrowthYoY': -0.17682516, 'GrossProfitGrowthYoY': 0.07346875}}"
3661,PTB,2020,1,"{'SolvencyRatio': {'DebtToEquityRatio': 0.94272133}, 'ProfitabilityRatio': {'EBITMargin': 0.08733223, 'ROA': 0.100689, 'ROE': 0.241784, 'ROIC': 0.15108266}, 'ValuationRatios': {'BasicEPS': 1246.11010448, 'PriceToBook': 1.09968146, 'PriceToEarning': 4.92026969}, 'Growth': {'NetRevenueGrowthYoY': -0.00156728, 'GrossProfitGrowthYoY': 0.13177861}}"
3661,PTB,2020,2,"{'SolvencyRatio': {'DebtToEquityRatio': 0.89592225}, 'ProfitabilityRatio': {'EBITMargin': 0.09393129, 'ROA': 0.091295, 'ROE': 0.219136, 'ROIC': 0.13992042}, 'ValuationRatios': {'BasicEPS': 1658.29390587, 'PriceToBook': 1.32646132, 'PriceToEarning': 6.29494034}, 'Growth': {'NetRevenueGrowthYoY': -0.0068092, 'GrossProfitGrowthYoY': 0.1123314}}"
3661,PTB,2020,3,"{'SolvencyRatio': {'DebtToEquityRatio': 0.88147019}, 'ProfitabilityRatio': {'EBITMargin': 0.10048177, 'ROA': 0.085476, 'ROE': 0.2072, 'ROIC': 0.13515286}, 'ValuationRatios': {'BasicEPS': 2053.36018877, 'PriceToBook': 1.65740901, 'PriceToEarning': 8.12134479}, 'Growth': {'NetRevenueGrowthYoY': 0.10855406, 'GrossProfitGrowthYoY': 0.21309977}}"
3661,PTB,2020,4,"{'SolvencyRatio': {'DebtToEquityRatio': 0.85602731}, 'ProfitabilityRatio': {'EBITMargin': 0.09025132, 'ROA': 0.07877, 'ROE': 0.193398, 'ROIC': 0.12174746}, 'ValuationRatios': {'BasicEPS': 2422.59286032, 'PriceToBook': 1.9306311, 'PriceToEarning': 10.92636358}, 'Growth': {'NetRevenueGrowthYoY': -0.04525293, 'GrossProfitGrowthYoY': 0.0022021}}"
3685,PVD,2020,1,"{'SolvencyRatio': {'DebtToEquityRatio': 0.26665787}, 'ProfitabilityRatio': {'EBITMargin': 0.03786175, 'ROA': 0.014426, 'ROE': 0.021853, 'ROIC': 0.00985541}, 'ValuationRatios': {'BasicEPS': 57.57576006, 'PriceToBook': 0.27159971, 'PriceToEarning': 12.60960998}, 'Growth': {'NetRevenueGrowthYoY': 0.84199257, 'GrossProfitGrowthYoY': 2.07821402}}"
3685,PVD,2020,2,"{'SolvencyRatio': {'DebtToEquityRatio': 0.2641368}, 'ProfitabilityRatio': {'EBITMargin': -0.00725858, 'ROA': 0.012114, 'ROE': 0.018392, 'ROIC': 0.00669809}, 'ValuationRatios': {'BasicEPS': 146.96473436, 'PriceToBook': 0.32828102, 'PriceToEarning': 17.8700693}, 'Growth': {'NetRevenueGrowthYoY': 0.46295524, 'GrossProfitGrowthYoY': -0.62485926}}"
3685,PVD,2020,3,"{'SolvencyRatio': {'DebtToEquityRatio': 0.26727579}, 'ProfitabilityRatio': {'EBITMargin': 0.00930963, 'ROA': 0.012615, 'ROE': 0.019183, 'ROIC': 0.00502516}, 'ValuationRatios': {'BasicEPS': 92.04868469, 'PriceToBook': 0.50352445, 'PriceToEarning': 26.21733646}, 'Growth': {'NetRevenueGrowthYoY': 0.18833299, 'GrossProfitGrowthYoY': -0.22347179}}"
3685,PVD,2020,4,"{'SolvencyRatio': {'DebtToEquityRatio': 0.27533265}, 'ProfitabilityRatio': {'EBITMargin': -0.08200914, 'ROA': 0.008934, 'ROE': 0.013555, 'ROIC': 6.282e-05}, 'ValuationRatios': {'BasicEPS': 141.29879363, 'PriceToBook': 0.60448293, 'PriceToEarning': 44.75531474}, 'Growth': {'NetRevenueGrowthYoY': -0.40717072, 'GrossProfitGrowthYoY': -0.75107922}}"
2276,POW,2020,1,"{'SolvencyRatio': {'DebtToEquityRatio': 0.56278825}, 'ProfitabilityRatio': {'EBITMargin': 0.11756078, 'ROA': 0.035252, 'ROE': 0.076846, 'ROIC': 0.07660674}, 'ValuationRatios': {'BasicEPS': 189.63156901, 'PriceToBook': 0.7977939, 'PriceToEarning': 10.60473845}, 'Growth': {'NetRevenueGrowthYoY': -0.05455792, 'GrossProfitGrowthYoY': -0.2229332}}"
2276,POW,2020,2,"{'SolvencyRatio': {'DebtToEquityRatio': 0.54907676}, 'ProfitabilityRatio': {'EBITMargin': 0.11557167, 'ROA': 0.037302, 'ROE': 0.079416, 'ROIC': 0.07261116}, 'ValuationRatios': {'BasicEPS': 321.68785825, 'PriceToBook': 0.78471613, 'PriceToEarning': 10.16607425}, 'Growth': {'NetRevenueGrowthYoY': -0.21983033, 'GrossProfitGrowthYoY': -0.02871544}}"
2276,POW,2020,3,"{'SolvencyRatio': {'DebtToEquityRatio': 0.5189835}, 'ProfitabilityRatio': {'EBITMargin': 0.04524616, 'ROA': 0.02744, 'ROE': 0.056843, 'ROIC': 0.05582374}, 'ValuationRatios': {'BasicEPS': 44.95043008, 'PriceToBook': 0.98973004, 'PriceToEarning': 17.74414084}, 'Growth': {'NetRevenueGrowthYoY': -0.22860679, 'GrossProfitGrowthYoY': -0.54100398}}"
2276,POW,2020,4,"{'SolvencyRatio': {'DebtToEquityRatio': 0.39901953}, 'ProfitabilityRatio': {'EBITMargin': 0.15597098, 'ROA': 0.043099, 'ROE': 0.085342, 'ROIC': 0.07944521}, 'ValuationRatios': {'BasicEPS': 380.90210103, 'PriceToBook': 1.00938338, 'PriceToEarning': 12.17963606}, 'Growth': {'NetRevenueGrowthYoY': -0.13807452, 'GrossProfitGrowthYoY': 0.3780059}}"
3567,PVT,2020,1,"{'SolvencyRatio': {'DebtToEquityRatio': 0.56836528}, 'ProfitabilityRatio': {'EBITMargin': 0.11196836, 'ROA': 0.055004, 'ROE': 0.140938, 'ROIC': 0.09117108}, 'ValuationRatios': {'BasicEPS': 239.73293671, 'PriceToBook': 0.5989417, 'PriceToEarning': 4.46290827}, 'Growth': {'NetRevenueGrowthYoY': -0.15274036, 'GrossProfitGrowthYoY': -0.17826466}}"
3567,PVT,2020,2,"{'SolvencyRatio': {'DebtToEquityRatio': 0.50818257}, 'ProfitabilityRatio': {'EBITMargin': 0.10570978, 'ROA': 0.053403, 'ROE': 0.133967, 'ROIC': 0.08224574}, 'ValuationRatios': {'BasicEPS': 688.40861889, 'PriceToBook': 0.80651308, 'PriceToEarning': 6.26582046}, 'Growth': {'NetRevenueGrowthYoY': -0.18176585, 'GrossProfitGrowthYoY': -0.14379604}}"
3567,PVT,2020,3,"{'SolvencyRatio': {'DebtToEquityRatio': 0.48864132}, 'ProfitabilityRatio': {'EBITMargin': 0.11231187, 'ROA': 0.050234, 'ROE': 0.123485, 'ROIC': 0.08215736}, 'ValuationRatios': {'BasicEPS': 385.29804442, 'PriceToBook': 1.03023979, 'PriceToEarning': 8.61516235}, 'Growth': {'NetRevenueGrowthYoY': 0.0645955, 'GrossProfitGrowthYoY': 0.03277383}}"
3567,PVT,2020,4,"{'SolvencyRatio': {'DebtToEquityRatio': 0.41840594}, 'ProfitabilityRatio': {'EBITMargin': 0.11381968, 'ROA': 0.060622, 'ROE': 0.144489, 'ROIC': 0.0890047}, 'ValuationRatios': {'BasicEPS': 810.90709374, 'PriceToBook': 1.07316119, 'PriceToEarning': 7.83162739}, 'Growth': {'NetRevenueGrowthYoY': 0.1521711, 'GrossProfitGrowthYoY': 0.02034374}}"
3594,REE,2020,1,"{'SolvencyRatio': {'DebtToEquityRatio': 0.52522254}, 'ProfitabilityRatio': {'EBITMargin': 0.21944541, 'ROA': 0.082335, 'ROE': 0.15417, 'ROIC': 0.05931091}, 'ValuationRatios': {'BasicEPS': 825.30905016, 'PriceToBook': 0.99475409, 'PriceToEarning': 6.53306402}, 'Growth': {'NetRevenueGrowthYoY': 0.09407232, 'GrossProfitGrowthYoY': 0.07512767}}"
3594,REE,2020,2,"{'SolvencyRatio': {'DebtToEquityRatio': 0.52024498}, 'ProfitabilityRatio': {'EBITMargin': 0.25924464, 'ROA': 0.077069, 'ROE': 0.14465, 'ROIC': 0.06030172}, 'ValuationRatios': {'BasicEPS': 1205.37299404, 'PriceToBook': 1.23683251, 'PriceToEarning': 8.76686989}, 'Growth': {'NetRevenueGrowthYoY': 0.02455733, 'GrossProfitGrowthYoY': 0.14280678}}"
3594,REE,2020,3,"{'SolvencyRatio': {'DebtToEquityRatio': 0.48142311}, 'ProfitabilityRatio': {'EBITMargin': 0.22813596, 'ROA': 0.072381, 'ROE': 0.13619, 'ROIC': 0.06312014}, 'ValuationRatios': {'BasicEPS': 1119.18355249, 'PriceToBook': 1.45277876, 'PriceToEarning': 11.053977}, 'Growth': {'NetRevenueGrowthYoY': 0.22529734, 'GrossProfitGrowthYoY': 0.42426856}}"
3594,REE,2020,4,"{'SolvencyRatio': {'DebtToEquityRatio': 0.45897748}, 'ProfitabilityRatio': {'EBITMargin': 0.18094138, 'ROA': 0.081093, 'ROE': 0.149022, 'ROIC': 0.06825845}, 'ValuationRatios': {'BasicEPS': 2100.40478213, 'PriceToBook': 1.37619864, 'PriceToEarning': 9.71269085}, 'Growth': {'NetRevenueGrowthYoY': 0.25740589, 'GrossProfitGrowthYoY': 0.54231367}}"
3706,SBT,2020,1,"{'SolvencyRatio': {'DebtToEquityRatio': 1.08308907}, 'ProfitabilityRatio': {'EBITMargin': 0.08853815, 'ROA': 0.00606, 'ROE': 0.015174, 'ROIC': 0.00623502}, 'ValuationRatios': {'BasicEPS': 125.25010306, 'PriceToBook': 1.07277368, 'PriceToEarning': 77.58664967}, 'Growth': {'NetRevenueGrowthYoY': 0.18686468, 'GrossProfitGrowthYoY': 0.80263925}}"
3706,SBT,2020,2,"{'SolvencyRatio': {'DebtToEquityRatio': 1.09429336}, 'ProfitabilityRatio': {'EBITMargin': 0.10769928, 'ROA': 0.020398, 'ROE': 0.048968, 'ROIC': 0.02977036}, 'ValuationRatios': {'BasicEPS': 397.27023423, 'PriceToBook': 1.17929258, 'PriceToEarning': 23.9258051}, 'Growth': {'NetRevenueGrowthYoY': 0.39924526, 'GrossProfitGrowthYoY': 0.93548024}}"
3706,SBT,2020,3,"{'SolvencyRatio': {'DebtToEquityRatio': 1.14114662}, 'ProfitabilityRatio': {'EBITMargin': 0.07720953, 'ROA': 0.023619, 'ROE': 0.056262, 'ROIC': 0.04114642}, 'ValuationRatios': {'BasicEPS': 168.15409807, 'PriceToBook': 1.52729614, 'PriceToEarning': 25.92719286}, 'Growth': {'NetRevenueGrowthYoY': 0.14954155, 'GrossProfitGrowthYoY': 1.83795993}}"
3706,SBT,2020,4,"{'SolvencyRatio': {'DebtToEquityRatio': 1.07859817}, 'ProfitabilityRatio': {'EBITMargin': 0.05912796, 'ROA': 0.032206, 'ROE': 0.075421, 'ROIC': 0.06542793}, 'ValuationRatios': {'BasicEPS': 223.94234841, 'PriceToBook': 1.60948805, 'PriceToEarning': 23.33143464}, 'Growth': {'NetRevenueGrowthYoY': 0.29808495, 'GrossProfitGrowthYoY': 1.43954709}}"
3725,SCS,2020,1,"{'ProfitabilityRatio': {'EBITMargin': 0.70755887, 'ROA': 0.477551, 'ROE': 0.50986, 'ROIC': 0.53017423}, 'ValuationRatios': {'BasicEPS': 2411.85415831, 'PriceToBook': 5.19303316, 'PriceToEarning': 12.77839034}, 'Growth': {'NetRevenueGrowthYoY': 0.0631537, 'GrossProfitGrowthYoY': 0.07298584}}"
3725,SCS,2020,2,"{'ProfitabilityRatio': {'EBITMargin': 0.66942102, 'ROA': 0.415862, 'ROE': 0.470988, 'ROIC': 0.49550073}, 'ValuationRatios': {'BasicEPS': 1965.05301249, 'PriceToBook': 6.41447234, 'PriceToEarning': 14.14818386}, 'Growth': {'NetRevenueGrowthYoY': -0.23705935, 'GrossProfitGrowthYoY': -0.26307046}}"
3725,SCS,2020,3,"{'ProfitabilityRatio': {'EBITMargin': 0.69286142, 'ROA': 0.402115, 'ROE': 0.45661, 'ROIC': 0.47714009}, 'ValuationRatios': {'BasicEPS': 2259.40981876, 'PriceToBook': 6.47723178, 'PriceToEarning': 16.5051798}, 'Growth': {'NetRevenueGrowthYoY': -0.10369718, 'GrossProfitGrowthYoY': -0.12235579}}"
3725,SCS,2020,4,"{'ProfitabilityRatio': {'EBITMargin': 0.66244196, 'ROA': 0.428505, 'ROE': 0.459815, 'ROIC': 0.45905527}, 'ValuationRatios': {'BasicEPS': 2532.0200922, 'PriceToBook': 6.39484257, 'PriceToEarning': 15.96819859}, 'Growth': {'NetRevenueGrowthYoY': -0.00923616, 'GrossProfitGrowthYoY': -0.05906595}}"
5988,SIP,2020,1,"{'SolvencyRatio': {'DebtToEquityRatio': 0.21095555}, 'ProfitabilityRatio': {'EBITMargin': 0.0932813, 'ROA': 0.033748, 'ROE': 0.299865, 'ROIC': 0.18223145}, 'ValuationRatios': {'BasicEPS': 548.29634681, 'PriceToBook': 3.40814868, 'PriceToEarning': 12.52139268}, 'Growth': {'NetRevenueGrowthYoY': 0.27227549, 'GrossProfitGrowthYoY': 0.36936627}}"
5988,SIP,2020,2,"{'SolvencyRatio': {'DebtToEquityRatio': 0.19399807}, 'ProfitabilityRatio': {'EBITMargin': 0.16059046, 'ROA': 0.048655, 'ROE': 0.408465, 'ROIC': 0.20228567}, 'ValuationRatios': {'BasicEPS': 5132.11617965, 'PriceToBook': 3.94362956, 'PriceToEarning': 11.19824374}, 'Growth': {'NetRevenueGrowthYoY': -0.02450456, 'GrossProfitGrowthYoY': -0.08923472}}"
